ID,km,average_speed
70014,10.428327111973044,7.876379993937344
73573,7.814169938606569,4.319607484027954
75567,5.243855825277184,4.661205178024164
1410,10.128803304371983,7.188646773862302
4354,38.649822508133894,13.088324587922077
32630,9.263645506671068,10.24739547198127
64631,9.42950135935008,6.818149934454143
76484,10.224443255021981,9.303406055525006
65747,5.40783478367094,4.302175643334081
60478,16.586178861546077,8.545172004918124
46987,12.828135649217446,9.645214773847703
79922,11.103332566579098,10.158584232917747
26248,16.02105575970309,8.508261157569352
4135,7.809316520061892,7.3881897067756785
59245,25.91549582623292,13.324162378525923
25318,10.683438809352733,10.184403059440164
29807,6.674022359437373,5.483995365190939
67572,11.414740514225585,10.339438871581146
6006,11.35906431487362,7.764227146188394
12891,6.528966255861858,6.7378392733352515
64125,24.295520341310496,13.899039096859552
71340,13.530763466428386,11.173215083755894
57310,7.892945075379228,5.391355925805484
64213,3.313685816233025,3.170991211706244
71995,12.232888917584289,9.504964193927186
57991,6.292309408801235,6.254780724454508
82784,4.4993169524597425,5.101266386008779
47211,7.095324525615146,8.610830734969838
1020,5.631427427426157,6.313259447787171
68107,39.41508573320326,15.003839258927773
78938,7.328312212262204,9.810324246669616
465,16.096110872973032,11.87028825440489
82760,36.239810937061186,11.109690661269523
46998,7.1891608575096635,5.483723003439866
43594,21.46973933718032,14.246675074439498
43313,12.412206320120506,8.397974506170844
21150,4.81369825306705,4.575758795691112
45389,22.0572367263012,12.84638131991916
956,15.195268889988345,10.267073574316449
81883,19.94706413261033,10.99011797939963
58278,6.261548759995638,4.8803965393574735
36716,7.632355469400467,8.008767543966911
67569,10.574134074065421,6.998103291902992
55829,8.97066356004888,5.768915472700245
4765,10.294806259654958,9.274600233923387
45662,13.457300832105428,13.206379619338005
41716,12.529474348286916,7.331465388114053
45510,9.967550073932582,9.394486403329482
8372,7.060247922412918,7.067315237650569
27494,9.820262804323807,6.110928938596022
63867,9.169484266074127,6.199786522024427
72013,38.91996472844301,21.31432898600384
83162,3.8966850628583716,3.3419254398442293
747,20.043013807955493,13.728091649284584
27057,11.380043280079803,8.2285200868256
23316,5.971449256371716,6.469609161832845
64944,7.53491240893383,7.9482198406475
28962,26.98371159131498,14.834365910563484
67872,15.020709022020087,11.518948636518472
73078,10.412492531005368,10.278867256668676
77632,16.196736073371017,13.749351505408335
16050,8.184007739859485,10.560009986915464
29097,5.483767837437273,5.8337955717417795
76602,8.460001935290396,8.775935617521158
69770,3.7703943242074125,4.389283264502226
83628,8.39095612800216,7.573065097474872
762,5.681555174546029,6.7557136439310685
78872,7.797790376351226,5.8718301026741155
59488,11.468287032614988,10.21218791862421
65109,32.682789377552474,12.836916487648262
50239,8.861979375810451,6.693337897137804
16508,2.96364434180865,3.253177104070966
76153,8.829866077515858,5.546398289896895
74569,12.470172207570336,10.78734620032036
3671,9.225458883547121,6.962610478148772
59241,5.989529873841685,5.860596745441962
76660,7.013144242255332,8.183365510216257
70422,9.909750435732539,6.641923884539234
63323,36.69085363829634,15.890365369552333
59783,24.24329106592003,12.827138130116417
26598,8.844328496252308,6.953088440449928
919,12.884018899163909,8.312270257525103
63530,23.667409761586455,11.049210906436254
68502,9.674288643336073,9.161258184977342
16970,8.748711465660548,9.287379475223512
25382,4.670994015624082,5.362794507031093
30119,9.10962226453169,8.273953010473834
57749,6.237361261902952,5.569072555270493
9567,6.826382845618194,8.078559580613247
64874,16.333620767504513,14.688507884446505
29412,11.27049817725431,9.895081806193424
74305,9.500946920385537,9.876244199984965
32254,21.641386764350088,10.056406489010264
64228,32.95106535917036,18.532657682323038
5925,18.821730766548143,10.917477242777345
42637,8.25039631840058,7.406100824417038
70344,6.45744232264164,6.8696194921719576
79991,9.224161406310241,8.091369654658106
28150,7.87959177657614,5.734782952384381
63481,7.460140652942993,7.770979846815618
75831,2.9984303916291264,3.159568378955876
72190,5.557486210737505,6.469716194106525
63388,3.7614338338891513,3.561963857849575
